,Unnamed: 0,Suburb,Address,Price,Lattitude,Longtitude,Type,Distance,CouncilArea,public_transport.train Name,commercial.shopping_mall Name
1608,10644,South Yarra,9 Nicholson St,1405000,-37.8424,144.9867,h,3.3,Stonnington,Yes,Yes
1609,10645,South Yarra,403/79 River St,850000,-37.8361,144.9966,u,3.3,Stonnington,Yes,Yes
1610,10646,South Yarra,5/9 Rockley Rd,792500,-37.8383,144.9995,u,3.3,Stonnington,Yes,Yes
1611,10648,South Yarra,13/47 Marne St,390500,-37.8354,144.984,u,3.3,Melbourne,Yes,Yes
1612,10649,South Yarra,9/21 Park La,2050000,-37.8446,144.9844,u,3.3,Melbourne,Yes,Yes
1613,10650,South Yarra,1/215 Williams Rd,595000,-37.8447,145.0037,u,3.3,Stonnington,Yes,Yes
1614,10853,Abbotsford,132 Vere St,1000000,-37.8025,144.9939,h,2.5,Yarra,Yes,Yes
1615,10856,Abbotsford,6/205 Gipps St,870000,-37.8055,144.9961,u,2.5,Yarra,Yes,Yes
1616,10858,Abbotsford,24 Cooke St,1050000,-37.8099,145.0027,h,2.5,Yarra,Yes,Yes
1617,10859,Abbotsford,198 Gipps St,1242000,-37.8052,144.9963,h,2.5,Yarra,Yes,Yes
1618,10860,Abbotsford,22 Lulie St,1165000,-37.797,144.9957,h,2.5,Yarra,Yes,Yes
1619,10904,Carlton,1/2 Drummond St,1520000,-37.8177,144.8496,u,1.8,Melbourne,Not found,Yes
1620,10905,Carlton,2/100 Keppel St,960000,-37.7947,144.9724,t,1.8,Melbourne,Yes,Yes
1621,10906,Carlton,11/108 Elgin St,995000,-37.7973,144.9712,u,1.8,Melbourne,Yes,Yes
1622,10907,Carlton,20/264 Drummond St,490000,-37.7998,144.9689,u,1.8,Melbourne,Yes,Yes
1623,10908,Carlton,10/3 Lytton St,500000,-37.7941,144.9678,u,1.8,Melbourne,Yes,Yes
1624,10911,East Melbourne,402/166 Wellington Pde,503000,-37.8161,144.9845,u,1.5,Melbourne,Yes,Yes
1625,10912,East Melbourne,4/24 Hotham St,810000,-37.8144,144.9896,u,1.5,Melbourne,Yes,Yes
1626,10913,East Melbourne,127 Gipps St,4275000,-37.8133,144.9865,h,1.5,Melbourne,Yes,Yes
1627,10941,Fitzroy,60 Argyle St,1100000,-37.7976,144.9778,t,1.6,Yarra,Yes,Yes
1628,10942,Fitzroy,29 Bell St,1350000,-37.799,144.975,t,1.6,Yarra,Yes,Yes
1629,10943,Fitzroy,320/416 Gore St,600000,-37.7967,144.9836,u,1.6,Yarra,Yes,Yes
1630,10945,Fitzroy,28 Greeves St,1350000,-37.7999,144.9776,h,1.6,Yarra,Yes,Yes
1631,10946,Fitzroy,7B Hargreaves St,2725000,-37.8007,144.9833,h,1.6,Yarra,Yes,Yes
1632,10949,Fitzroy,322 Young St,1050000,-37.7959,144.9802,t,1.6,Yarra,Yes,Yes
1633,10950,Fitzroy,10/59 Young St,1326000,-37.8065,144.9781,h,1.6,Yarra,Yes,Yes
1634,10951,Fitzroy,233 Gore St,1200000,-37.8018,144.9825,h,1.6,Yarra,Yes,Yes
1635,10953,Fitzroy,503/185 Rose St,681500,-37.7964,144.9839,u,1.6,Yarra,Yes,Yes
1636,10966,Kensington,303/62 Altona St,355000,-37.7979,144.9265,u,4.2,Melbourne,Yes,Yes
1637,10967,Kensington,20 Bradfield La,425000,-37.7886,144.9253,t,4.2,Melbourne,Yes,Yes
1638,10968,Kensington,217/71 Henry St,535000,-37.7961,144.9261,u,4.2,Melbourne,Yes,Yes
1639,10969,Kensington,10/2 Howlett St,500000,-37.7897,144.9228,u,4.2,Melbourne,Yes,Yes
1640,10970,Kensington,9/11 Smith St,525000,-37.7912,144.9318,u,4.2,Melbourne,Yes,Yes
1641,10971,Kensington,16 Altona St,1110000,-37.7989,144.9275,h,4.2,Melbourne,Yes,Yes
1642,10972,Kensington,4/26 Barnett St,917500,-37.791,144.9323,t,4.2,Melbourne,Yes,Yes
1643,10973,Kensington,109/18 Bent St,730000,-37.7956,144.935,u,4.2,Melbourne,Yes,Yes
1644,10974,Kensington,2/2 McCracken St,811000,-37.7898,144.9276,t,4.2,Melbourne,Yes,Yes
1645,10976,Kensington,23 Wakefield St,1190000,-37.7973,144.9208,h,4.2,Melbourne,Yes,Yes
1646,10977,Kensington,33 Chelmsford St,903000,-37.7964,144.9339,h,4.2,Melbourne,Yes,Yes
1647,10978,Kensington,41 Kensington Rd,902500,-37.7954,144.9259,h,4.2,Melbourne,Yes,Yes
1648,10979,Kensington,33 McCracken St,1817000,-37.791,144.928,h,4.2,Melbourne,Yes,Yes
1649,10980,Kensington,2/75 McCracken St,528000,-37.7928,144.9279,u,4.2,Melbourne,Yes,Yes
1650,10981,Kensington,420 Arden St,1000000,-37.7985,144.9307,h,4.2,Melbourne,Yes,Yes
1651,10982,Kensington,310/71 Henry St,380000,-37.7961,144.9261,u,4.2,Melbourne,Yes,Yes
1652,10983,Kensington,33 McCracken St,1817000,-37.791,144.928,h,4.2,Melbourne,Yes,Yes
1653,10984,Middle Park,26 Canterbury Rd,1420000,-37.8447,144.9604,h,4.1,Port Phillip,Not found,Yes
1654,10985,Middle Park,81 Carter St,1335000,-37.8468,144.9612,h,4.1,Port Phillip,Not found,Yes
1655,10986,Middle Park,158 Neville St,1300000,-37.8527,144.9657,h,4.1,Port Phillip,Not found,Not found
1656,10987,Middle Park,84 Hambleton St,2860000,-37.8471,144.9595,h,4.1,Port Phillip,Not found,Yes
1657,10988,Middle Park,129 Hambleton St,1630000,-37.8484,144.963,h,4.1,Port Phillip,Not found,Yes
1658,10989,Middle Park,23 Nimmo St,2250000,-37.8496,144.963,h,4.1,Port Phillip,Not found,Not found
1659,10994,North Melbourne,41 Chapman St,2161000,-37.7987,144.9434,h,2.3,Melbourne,Yes,Yes
1660,10995,North Melbourne,5 Murphy St,1485000,-37.8029,144.9459,h,2.3,Melbourne,Yes,Yes
1661,10997,North Melbourne,649 Queensberry St,940000,-37.9394,145.089,h,2.3,Melbourne,Not found,Yes
1662,11013,Southbank,2402/163 City Rd,505000,-37.8242,144.9626,u,1.2,Melbourne,Yes,Yes
1663,11014,Southbank,4/5 Miles St,595000,-37.8288,144.9679,u,1.2,Melbourne,Yes,Yes
1664,11015,Southbank,51/88 Wells St,580000,-37.8273,144.9685,u,1.2,Melbourne,Yes,Yes
1665,11016,Southbank,9/120 Sturt St,580000,-37.8248,144.9667,u,1.2,Melbourne,Yes,Yes
1666,11021,Toorak,7/49 Bruce St,867000,-37.8373,145.0106,u,4.6,Stonnington,Yes,Yes
1667,11022,Toorak,18/76 Mathoura Rd,552000,-37.8428,145.0081,u,4.6,Stonnington,Yes,Yes
1668,11023,Toorak,9/723 Orrong Rd,655000,-37.8389,145.0141,u,4.6,Stonnington,Yes,Yes
1669,11024,Toorak,5/3 Tahara Rd,840000,-37.8384,145.0178,u,4.6,Stonnington,Yes,Yes
1670,11025,Toorak,2/619 Toorak Rd,1010000,-37.8427,145.0236,u,4.6,Stonnington,Yes,Yes
1671,11026,Toorak,1/48 Mathoura Rd,650000,-37.8454,145.0076,u,4.6,Stonnington,Yes,Yes
1672,11028,Toorak,4 Leighton Ct,2400000,-37.8445,145.0124,h,4.6,Stonnington,Yes,Yes
1673,11030,Toorak,680 Orrong Rd,3600000,-37.845,145.0134,h,4.6,Stonnington,Yes,Yes
1674,11031,Toorak,6/696 Orrong Rd,750000,-37.8432,145.0137,u,4.6,Stonnington,Yes,Yes
1675,11032,Toorak,73/145 Canterbury Rd,247500,-37.8421,145.0104,u,4.6,Stonnington,Yes,Yes
1676,11034,Toorak,32/637 Orrong Rd,1320000,-37.8474,145.0125,t,4.6,Stonnington,Yes,Yes
1677,11035,Toorak,4/5 Selwyn Ct,922500,-37.8421,145.0237,u,4.6,Stonnington,Yes,Yes
1678,11036,Toorak,14/3 Struan St,760000,-37.8359,145.0126,u,4.6,Stonnington,Yes,Yes
1679,11061,West Melbourne,218 Adderley St,1750000,-37.8082,144.9451,h,1.9,Melbourne,Yes,Yes
1680,11062,West Melbourne,3/212 Roden St,1013000,-37.8094,144.9452,t,1.9,Melbourne,Yes,Yes
1681,11063,West Melbourne,7/234 Roden St,1171000,-37.8098,144.9448,t,1.9,Melbourne,Yes,Yes
1682,11064,West Melbourne,53 Miller St,1053000,-37.8059,144.9459,h,1.9,Melbourne,Yes,Yes
1683,11065,West Melbourne,316/145 Roden St,295000,-37.8084,144.9473,u,1.9,Melbourne,Yes,Yes
1684,11074,Albert Park,126 Mills St,1535000,-37.8481,144.9566,h,3.0,Port Phillip,Not found,Yes
1685,11115,Brunswick East,36 Clarence St,1305000,-37.76386,144.97783,h,4.0,Moreland,Yes,Yes
1686,11130,Carlton,5/50 Barkly St,350000,-37.79859,144.97336,u,1.6,Melbourne,Yes,Yes
1687,11131,Carlton,106/37 Palmerston St,620000,-37.7969,144.9742,u,1.6,Melbourne,Yes,Yes
1688,11132,Carlton,113 Station St,1760000,-37.79449,144.97406,h,1.6,Melbourne,Yes,Yes
1689,11142,Clifton Hill,5/94 Roseneath St,1030000,-37.79297,144.99776,u,3.6,Yarra,Yes,Yes
1690,11194,Fitzroy North,108 Michael St,1350000,-37.78493,144.98879,h,3.6,Yarra,Yes,Yes
1691,11195,Fitzroy North,222 Rae St,1852000,-37.78714,144.97966,h,3.6,Yarra,Yes,Yes
1692,11196,Fitzroy North,372 Rae St,1100000,-37.7836,144.98031,h,3.6,Yarra,Yes,Yes
1693,11254,Kensington,17/120 Newman St,967000,-37.79482,144.92192,t,3.4,Melbourne,Yes,Yes
1694,11255,Kensington,10 Rankins Rd,850000,-37.78906,144.93173,h,3.4,Melbourne,Yes,Yes
1695,11256,Kensington,3/58 Rankins Rd,500000,-37.79059,144.93145,t,3.4,Melbourne,Yes,Yes
1696,11257,Kensington,9/11 Smith St,535000,-37.79122,144.93175,u,3.4,Melbourne,Yes,Yes
1697,11279,Maribyrnong,6 Clyde St,1050000,-37.769,144.89934,h,4.3,Maribyrnong,Yes,Yes
1698,11317,North Melbourne,8/302 Abbotsford St,550000,-37.79939,144.94635,u,1.8,Melbourne,Yes,Yes
1699,11318,North Melbourne,187 Errol St,962000,-37.80037,144.94981,h,1.8,Melbourne,Yes,Yes
1700,11319,North Melbourne,2E Princess St,936000,-37.80487,144.95705,t,1.8,Melbourne,Yes,Yes
1701,11344,Port Melbourne,6/156 Bay St,1631000,-37.84007,144.94129,u,3.5,Port Phillip,Not found,Yes
1702,11345,Port Melbourne,67 Ross St,1665000,-37.83591,144.93648,h,3.5,Port Phillip,Not found,Yes
1703,11346,Port Melbourne,107 Stokes St,2450000,-37.83933,144.93771,h,3.5,Port Phillip,Not found,Yes
1704,11347,Prahran,11/8 Grandview Gr,399000,-37.85279,145.00811,u,4.6,Stonnington,Yes,Yes
1705,11348,Prahran,1/648 High St,1240000,-37.85417,145.00929,u,4.6,Stonnington,Yes,Yes
1706,11361,Richmond,13 Francis St,1165000,-37.81954,145.00304,h,2.4,Yarra,Yes,Yes
1707,11363,Richmond,7/129 Hoddle St,890500,-37.81443,144.99079,u,2.4,Yarra,Yes,Yes
1708,11366,Richmond,2 Sutton Gr,1442000,-37.82259,144.99077,h,2.4,Yarra,Yes,Yes
1709,11387,South Yarra,1109/800 Chapel St,857000,-37.83613,144.99661,u,2.7,Stonnington,Yes,Yes
1710,11388,South Yarra,51 Moore St,1160000,-37.84369,144.98914,h,2.7,Stonnington,Yes,Yes
1711,11389,South Yarra,23/350 Toorak Rd,1235000,-37.84024,145.00039,u,2.7,Stonnington,Yes,Yes
1712,11396,St Kilda,14/12 Fitzroy St,350000,-37.8614,144.97407,u,5.0,Port Phillip,Yes,Yes
1713,11397,St Kilda,6/19 Herbert St,525000,-37.87174,144.98286,u,5.0,Port Phillip,Yes,Yes
1714,11398,St Kilda,15/2 Redan St,517500,-37.85954,144.98869,u,5.0,Port Phillip,Yes,Yes
1715,11399,St Kilda,7/27 Robe St,365000,-37.86476,144.97826,u,5.0,Port Phillip,Yes,Yes
1716,11400,St Kilda,403/64 Wellington St,460000,-37.85709,144.9873,u,5.0,Port Phillip,Yes,Yes
1717,11427,Toorak,113 Grange Rd,2800000,-37.83195,145.01215,h,4.1,Stonnington,Yes,Yes
1718,11458,Albert Park,2 Boyd St,2905000,-37.84583,144.95658,h,3.0,Port Phillip,Not found,Yes
1719,11459,Albert Park,172 Danks St,1380000,-37.84763,144.95175,h,3.0,Port Phillip,Not found,Yes
1720,11460,Albert Park,21 Greig St,2500000,-37.84152,144.95027,h,3.0,Port Phillip,Not found,Yes
1721,11461,Albert Park,48 Kerferd Rd,2120000,-37.84396,144.95659,h,3.0,Port Phillip,Not found,Yes
1722,11462,Albert Park,28 Moubray St,2015000,-37.84098,144.95115,h,3.0,Port Phillip,Not found,Yes
1723,11472,Ascot Vale,27 Hurtle St,1500000,-37.77206,144.90397,h,4.3,Moonee Valley,Yes,Yes
1724,11544,Brunswick East,7/2 Albion St,570000,-37.7631,144.98138,u,4.0,Moreland,Yes,Yes
1725,11547,Brunswick East,271 Edward St,1105000,-37.77524,144.97529,h,4.0,Moreland,Yes,Yes
1726,11565,Carlton North,535 Station St,1501000,-37.78381,144.97608,h,3.5,Yarra,Yes,Yes
1727,11596,Clifton Hill,12 Stan St,700000,-37.79443,144.9995,h,3.6,Yarra,Yes,Yes
1728,11607,Collingwood,226/3 Hoddle St,561000,-37.80896,144.9911,u,2.0,Yarra,Yes,Yes
1729,11608,Collingwood,24 Mater St,1025000,-37.79531,144.9863,h,2.0,Yarra,Yes,Yes
1730,11665,Flemington,23 Waltham St,1290000,-37.78358,144.92927,h,3.4,Moonee Valley,Yes,Yes
1731,11666,Flemington,36 Wellington St,2268000,-37.78474,144.9322,h,3.4,Moonee Valley,Yes,Yes
1732,11724,Kensington,9/80 Hobsons Rd,855000,-37.79554,144.91679,t,3.4,Melbourne,Yes,Yes
1733,11725,Kensington,53 Rankins Rd,990000,-37.7902,144.93192,h,3.4,Melbourne,Yes,Yes
1734,11749,Maribyrnong,2/6 Horizon Dr,585000,-37.77518,144.89254,u,4.3,Maribyrnong,Yes,Yes
1735,11751,Maribyrnong,11 Maireana St,1085000,-37.7833,144.89717,h,4.3,Maribyrnong,Yes,Yes
1736,11764,Middle Park,67 McGregor St,2010000,-37.85356,144.96415,h,3.0,Port Phillip,Not found,Not found
1737,11765,Middle Park,204 Page St,5600000,-37.85231,144.96373,h,3.0,Port Phillip,Not found,Not found
1738,11766,Middle Park,2 Patterson St,1850000,-37.85411,144.96409,h,3.0,Port Phillip,Not found,Not found
1739,11803,North Melbourne,22 Melrose St,970000,-37.79489,144.94207,h,1.8,Melbourne,Yes,Yes
1740,11823,Parkville,401/228 The Avenue,1770000,-37.78212,144.95755,u,1.8,Melbourne,Yes,Yes
1741,11826,Port Melbourne,120/1 Graham St,1725000,-37.8429,144.94487,u,3.5,Port Phillip,Not found,Yes
1742,11827,Port Melbourne,410 Graham St,1325000,-37.83522,144.93471,h,3.5,Port Phillip,Not found,Yes
1743,11828,Port Melbourne,202/2 Rouse St,625000,-37.84432,144.94372,u,3.5,Port Phillip,Not found,Yes
1744,11829,Port Melbourne,409/216 Rouse St,665000,-37.84096,144.93791,u,3.5,Port Phillip,Not found,Yes
1745,11832,Prahran,37 Charles St,1400000,-37.84957,144.9889,h,4.6,Stonnington,Yes,Yes
1746,11850,Princes Hill,109 McIlwraith St,1900000,-37.78251,144.96817,h,3.5,Yarra,Yes,Yes
1747,11862,Richmond,7 Benson St,1676000,-37.8239,145.0022,h,2.4,Yarra,Yes,Yes
1748,11863,Richmond,27 Charlotte St,1400000,-37.82503,144.99967,h,2.4,Yarra,Yes,Yes
1749,11864,Richmond,22 Glass St,1301000,-37.82434,145.00489,h,2.4,Yarra,Yes,Yes
1750,11865,Richmond,5/202 Lennox St,575000,-37.82046,144.99398,u,2.4,Yarra,Yes,Yes
1751,11884,South Melbourne,305/196 Albert Rd,805000,-37.83715,144.96717,u,1.9,Port Phillip,Not found,Yes
1752,11885,South Melbourne,1211/50 Albert Rd,530000,-37.83406,144.97131,u,1.9,Port Phillip,Yes,Yes
1753,11891,South Yarra,104/2 Cromwell Rd,800000,-37.84712,144.99967,u,2.7,Stonnington,Yes,Yes
1754,11892,South Yarra,78 Hope St,2210000,-37.83554,144.97956,h,2.7,Melbourne,Yes,Yes
1755,11893,South Yarra,4 Palfreyman St,1400000,-37.84497,144.99781,h,2.7,Stonnington,Yes,Yes
1756,11894,South Yarra,3/7 Rockley Rd,805000,-37.83849,144.99948,u,2.7,Stonnington,Yes,Yes
1757,11895,South Yarra,3/44 Walsh St,2400000,-37.8369,144.98514,u,2.7,Melbourne,Yes,Yes
1758,11896,South Yarra,7/215 Williams Rd,535000,-37.84468,145.00368,u,2.7,Stonnington,Yes,Yes
1759,11898,Southbank,512/22 Dorcas St,422000,-37.83014,144.96967,u,0.7,Melbourne,Yes,Yes
1760,11899,Southbank,2605/63 Whiteman St,590000,-37.82586,144.957,u,0.7,Melbourne,Yes,Yes
1761,11903,St Kilda,1/19 Robe St,586500,-37.86506,144.97777,u,5.0,Port Phillip,Yes,Yes
1762,11904,St Kilda,24/62 Wellington St,451000,-37.85705,144.98699,u,5.0,Port Phillip,Yes,Yes
1763,11933,Toorak,1/36 Grange Rd,550000,-37.83732,145.01164,u,4.1,Stonnington,Yes,Yes
1764,11935,Toorak,3/14 Martin Ct,2000000,-37.84212,145.01346,u,4.1,Stonnington,Yes,Yes
1765,11936,Toorak,19/740 Orrong Rd,751000,-37.83872,145.01452,u,4.1,Stonnington,Yes,Yes
1766,11937,Toorak,2/641 Toorak Rd,682000,-37.84301,145.02641,u,4.1,Stonnington,Yes,Yes
1767,11960,West Melbourne,2/30 Dudley St,792000,-37.80823,144.95452,u,3.1,Melbourne,Yes,Yes
1768,11977,Abbotsford,5/29 Church St,480000,-37.80915,145.00066,u,3.0,Yarra,Yes,Yes
1769,11978,Abbotsford,14/205 Gipps St,750000,-37.80554,144.99612,u,3.0,Yarra,Yes,Yes
1770,11997,Ascot Vale,33 Fenton St,1750000,-37.77459,144.92993,h,4.3,Moonee Valley,Yes,Yes
1771,11999,Ascot Vale,11 Milton St,1400000,-37.77352,144.92188,h,4.3,Moonee Valley,Yes,Yes
1772,12000,Ascot Vale,54 The Parade,1230000,-37.77279,144.91732,h,4.3,Moonee Valley,Yes,Yes
1773,12072,Burnley,2/50 Gibdon St,1100000,-37.82982,145.01038,h,2.4,Yarra,Yes,Yes
1774,12084,Carlton North,903 Rathdowne St,1840000,-37.78305,144.97268,h,3.5,Yarra,Yes,Yes
1775,12136,East Melbourne,109 Simpson St,1875000,-37.81351,144.98804,h,1.3,Melbourne,Yes,Yes
1776,12137,East Melbourne,7 Webb La,1350000,-37.81803,144.9892,t,1.3,Melbourne,Yes,Yes
1777,12171,Fitzroy,15 Argyle St,1394000,-37.79714,144.97596,h,2.1,Yarra,Yes,Yes
1778,12172,Fitzroy North,41 Miller St,1600000,-37.77626,144.98035,h,3.6,Yarra,Yes,Yes
1779,12173,Fitzroy North,35/86 Queens Pde,620000,-37.79178,144.98239,u,3.6,Yarra,Yes,Not found
1780,12174,Fitzroy North,371 Rae St,1270000,-37.78353,144.97991,h,3.6,Yarra,Yes,Yes
1781,12253,Kensington,18 Altona St,1070000,-37.79882,144.92745,h,3.4,Melbourne,Yes,Yes
1782,12254,Kensington,105/18 Bent St,730000,-37.79561,144.93499,u,3.4,Melbourne,Yes,Yes
1783,12255,Kensington,17/16 Mawbey St,392000,-37.78993,144.92306,u,3.4,Melbourne,Yes,Yes
1784,12256,Kensington,24 McConnell St,1150000,-37.79067,144.92844,h,3.4,Melbourne,Yes,Yes
1785,12257,Kensington,54 McConnell St,1415000,-37.7916,144.92855,h,3.4,Melbourne,Yes,Yes
1786,12258,Kensington,7/11 Smith St,370000,-37.79122,144.93175,u,3.4,Melbourne,Yes,Yes
1787,12274,Maribyrnong,6/82 Raleigh Rd,301000,-37.76878,144.89197,u,4.3,Maribyrnong,Not found,Yes
1788,12276,Melbourne,19/300 King St,740000,-37.81317,144.95452,u,0.0,Melbourne,Yes,Yes
1789,12290,Middle Park,78 Erskine St,2500000,-37.84807,144.96017,h,3.0,Port Phillip,Not found,Yes
1790,12329,North Melbourne,8 Baillie St,1000000,-37.80131,144.94753,h,1.8,Melbourne,Yes,Yes
1791,12330,North Melbourne,141 Howard St,780000,-37.80376,144.95379,t,1.8,Melbourne,Yes,Yes
1792,12331,North Melbourne,17/198 Peel St,550000,-37.80298,144.9568,u,1.8,Melbourne,Yes,Yes
1793,12353,Parkville,7/517 Royal Pde,850000,-37.78033,144.95949,t,1.8,Melbourne,Yes,Yes
1794,12354,Parkville,603/228 The Avenue,900000,-37.78212,144.95755,u,1.8,Melbourne,Yes,Yes
1795,12360,Port Melbourne,280 Nott St,1355000,-37.83343,144.94554,h,3.5,Port Phillip,Yes,Yes
1796,12361,Port Melbourne,380 Ross St,1388000,-37.83165,144.94411,t,3.5,Port Phillip,Yes,Yes
1797,12362,Port Melbourne,58 Station St,964000,-37.8371,144.93859,h,3.5,Port Phillip,Not found,Yes
1798,12363,Prahran,4 Anchor Pl,1805000,-37.85102,144.99408,h,4.6,Stonnington,Yes,Yes
1799,12364,Prahran,107A Charles St,1420000,-37.84714,144.98927,t,4.6,Stonnington,Yes,Yes
1800,12365,Prahran,409/10 Hillingdon Pl,735000,-37.85127,144.99434,u,4.6,Stonnington,Yes,Yes
1801,12366,Prahran,104/27 Macquarie St,440000,-37.85012,144.99225,u,4.6,Stonnington,Yes,Yes
1802,12367,Prahran,31 Molesworth St,2200000,-37.84961,145.01113,h,4.6,Stonnington,Yes,Yes
1803,12368,Prahran,135 Williams Rd,2300000,-37.84961,145.00248,h,4.6,Stonnington,Yes,Yes
1804,12381,Richmond,4 Bell St,1172000,-37.82418,145.00185,h,2.4,Yarra,Yes,Yes
1805,12382,Richmond,182 Buckingham St,1255000,-37.8147,145.00852,t,2.4,Yarra,Yes,Yes
1806,12383,Richmond,10 Campbell St,1275000,-37.82324,145.01331,h,2.4,Yarra,Yes,Yes
1807,12385,Richmond,51 Garfield St,1120000,-37.81186,144.99472,h,2.4,Yarra,Yes,Yes
1808,12387,Richmond,17/47 Mary St,1190000,-37.82146,145.00203,h,2.4,Yarra,Yes,Yes
1809,12388,Richmond,2/50 Palmer St,534000,-37.81893,145.00631,u,2.4,Yarra,Yes,Yes
1810,12389,Richmond,7 Wiltshire St,1425000,-37.82622,144.99879,h,2.4,Yarra,Yes,Yes
1811,12390,Richmond,312/45 York St,650000,-37.813,144.99303,u,2.4,Yarra,Yes,Yes
1812,12406,South Melbourne,1403/38 Bank St,1250000,-37.83185,144.96817,u,1.9,Port Phillip,Yes,Yes
1813,12408,South Melbourne,17/39 Dorcas St,407500,-37.83087,144.96864,h,1.9,Port Phillip,Yes,Yes
1814,12412,South Yarra,37/12 Copelen St,1050000,-37.83543,144.99907,t,2.7,Stonnington,Yes,Yes
1815,12413,South Yarra,3/43 Cromwell Rd,771000,-37.84283,145.00015,u,2.7,Stonnington,Yes,Yes
1816,12414,Southbank,61/120 Sturt St,642500,-37.82481,144.96669,u,0.7,Melbourne,Yes,Yes
1817,12415,Southbank,406/152 Sturt St,422500,-37.82548,144.96648,u,0.7,Melbourne,Yes,Yes
1818,12421,St Kilda,9/60 Carlisle St,615000,-37.86736,144.98391,u,5.0,Port Phillip,Yes,Yes
1819,12446,Toorak,8 Hill St,2500000,-37.833,145.01322,h,4.1,Stonnington,Yes,Yes
1820,12462,Windsor,19 Newry St,1400000,-37.85538,145.00013,h,4.6,Stonnington,Yes,Yes
1821,12466,Abbotsford,2 Federation La,855000,-37.79683,144.99586,h,3.0,Yarra,Yes,Yes
1822,12472,Albert Park,3/78 Kerferd Rd,685000,-37.84469,144.95578,u,3.0,Port Phillip,Not found,Yes
1823,12473,Albert Park,354 Montague St,1800000,-37.842,144.95601,h,3.0,Port Phillip,Not found,Yes
1824,12482,Ascot Vale,75B Bloomfield Rd,1010000,-37.77639,144.91666,h,4.3,Moonee Valley,Yes,Yes
1825,12483,Ascot Vale,103b Maribyrnong Rd,819000,-37.7719,144.91565,u,4.3,Moonee Valley,Yes,Yes
1826,12484,Ascot Vale,18 McCully St,990000,-37.77552,144.92022,h,4.3,Moonee Valley,Yes,Yes
1827,12485,Ascot Vale,18A Middle St,1200000,-37.7771,144.92793,t,4.3,Moonee Valley,Yes,Yes
1828,12486,Ascot Vale,68 South St,1375000,-37.7777,144.92512,h,4.3,Moonee Valley,Yes,Yes
1829,12487,Ascot Vale,97 The Crescent,1100000,-37.77263,144.92045,h,4.3,Moonee Valley,Yes,Yes
1830,12554,Carlton,254 Elgin St,1000000,-37.79674,144.96563,h,1.6,Melbourne,Yes,Yes
1831,12555,Carlton,2/42 Grattan Pl,720000,-37.80087,144.96622,u,1.6,Melbourne,Yes,Yes
1832,12556,Carlton North,454 Canning St,1717500,-37.78621,144.97512,h,3.5,Yarra,Yes,Yes
1833,12557,Carlton North,570 Canning St,2400000,-37.7835,144.97556,h,3.5,Yarra,Yes,Yes
1834,12558,Carlton North,771 Rathdowne St,1950000,-37.78659,144.97211,h,3.5,Yarra,Yes,Yes
1835,12582,Collingwood,147 Easey St,1095000,-37.79853,144.99256,h,2.0,Yarra,Yes,Yes
1836,12612,East Melbourne,24/108 George St,885000,-37.81525,144.98678,u,1.3,Melbourne,Yes,Yes
1837,12625,Fitzroy,7/43 Argyle St,700000,-37.79723,144.97686,u,2.1,Yarra,Yes,Yes
1838,12626,Fitzroy North,59 Batman St,1275000,-37.78327,144.9791,h,3.6,Yarra,Yes,Yes
1839,12627,Fitzroy North,99 Newry St,1680000,-37.7907,144.98163,h,3.6,Yarra,Yes,Not found
1840,12628,Flemington,139 Victoria St,1340000,-37.7845,144.93582,h,3.4,Moonee Valley,Yes,Yes
1841,12701,Kensington,91A Bayswater Rd,1250000,-37.79436,144.92158,h,3.4,Melbourne,Yes,Yes
1842,12702,Kensington,310/71 Henry St,395000,-37.79609,144.92608,u,3.4,Melbourne,Yes,Yes
1843,12703,Kensington,11 McCracken St,840500,-37.79025,144.92798,h,3.4,Melbourne,Yes,Yes
1844,12725,Maribyrnong,22 Mephan St,815000,-37.78667,144.88834,t,4.3,Maribyrnong,Yes,Yes
1845,12726,Maribyrnong,29 Monash St,920000,-37.78446,144.88781,h,4.3,Maribyrnong,Yes,Yes
1846,12772,North Melbourne,106/25 Oxford St,570000,-37.8006,144.95419,u,1.8,Melbourne,Yes,Yes
1847,12773,North Melbourne,2/7 Oxford St,850000,-37.8006,144.95419,u,1.8,Melbourne,Yes,Yes
1848,12801,Port Melbourne,6/5 Liardet St,816000,-37.84237,144.94486,u,3.5,Port Phillip,Not found,Yes
1849,12802,Port Melbourne,308/15 Pickles St,800000,-37.84426,144.94415,u,3.5,Port Phillip,Not found,Yes
1850,12803,Prahran,9/305 Dandenong Rd,1020000,-37.85931,145.00616,u,4.6,Stonnington,Yes,Yes
1851,12804,Prahran,24/8 Sydney St,660000,-37.85184,145.01049,u,4.6,Stonnington,Yes,Yes
1852,12825,Richmond,7/129 Hoddle St,890500,-37.81443,144.99079,u,2.4,Yarra,Yes,Yes
1853,12827,Richmond,15/104 Rowena Pde,355000,-37.8211,144.99549,u,2.4,Yarra,Yes,Yes
1854,12828,Richmond,15 The Crofts,1300000,-37.8196,144.99101,h,2.4,Yarra,Yes,Yes
1855,12829,Richmond,4/12 Woodlawn St,717000,-37.82295,144.99146,u,2.4,Yarra,Yes,Yes
1856,12830,Richmond,18 Yorkshire St,1530000,-37.83199,144.99909,h,2.4,Yarra,Yes,Yes
