,Suburb,Address,Price,Lattitude,Longtitude,Type,Distance,CouncilArea,public_transport.train Name
6808,Richmond,308 Lennox St,1220000,-37.8245,144.9933,h,2.6,Yarra,Yes
6809,Richmond,47 Lord St,1220000,-37.8213,145.005,h,2.6,Yarra,Yes
6810,Richmond,149 Mary St,1100000,-37.8241,145.0015,h,2.6,Yarra,Yes
6812,Richmond,26 Thomas St,1346000,-37.8169,144.996,h,2.6,Yarra,Yes
6814,Richmond,28/8 Hull St,450000,-37.8173,144.9965,u,2.6,Yarra,Yes
6815,Richmond,73 Brighton St,1340000,-37.8289,144.9992,h,2.6,Yarra,Yes
6816,Richmond,36 Charlotte St,1421000,-37.8254,145.0,h,2.6,Yarra,Yes
6817,Richmond,25 Egan St,1074000,-37.8138,144.9921,h,2.6,Yarra,Yes
6818,Richmond,8 Hodgson Tce,1205000,-37.8198,144.9979,h,2.6,Yarra,Yes
6819,Richmond,35A Hunter St,1430000,-37.8209,145.0055,t,2.6,Yarra,Yes
6821,Richmond,41 Shelley St,1465000,-37.8122,144.9937,h,2.6,Yarra,Yes
6822,Richmond,7/42 Baker St,391000,-37.812,145.0029,u,2.6,Yarra,Yes
6823,Richmond,41 Clifton St,1035000,-37.8251,144.9959,h,2.6,Yarra,Yes
6824,Richmond,9/13 Manton St,530000,-37.8236,145.009,u,2.6,Yarra,Yes
6825,Richmond,38a Buckingham St,930000,-37.814,145.002,t,2.6,Yarra,Yes
6826,Richmond,77 Buckingham St,1182000,-37.8139,145.0039,h,2.6,Yarra,Yes
6827,Richmond,143 Burnley St,777500,-37.8171,145.009,h,2.6,Yarra,Yes
6828,Richmond,27 Glass St,1115000,-37.824,145.0052,h,2.6,Yarra,Yes
6829,Richmond,704/8 Howard St,760000,-37.8331,144.9975,u,2.6,Yarra,Yes
6830,Richmond,10/8 Hull St,640000,-37.8173,144.9965,u,2.6,Yarra,Yes
6831,Richmond,292 Lennox St,1710000,-37.8241,144.9934,h,2.6,Yarra,Yes
6832,Richmond,8 Malleson St,1420000,-37.8225,145.0007,h,2.6,Yarra,Yes
6833,Richmond,603/120 Palmer St,390000,-37.8195,145.0103,u,2.6,Yarra,Yes
6834,Richmond,3 Portland St,3020000,-37.8214,144.9951,h,2.6,Yarra,Yes
6836,Richmond,31 Westbank Tce,1346000,-37.8215,145.0132,h,2.6,Yarra,Yes
6837,Richmond,106/28 Burnley St,380000,-37.8127,145.0094,u,2.6,Yarra,Yes
6838,Richmond,6/366 Church St,680000,-37.823,144.9982,u,2.6,Yarra,Yes
6839,Richmond,4a Gardner St,1081000,-37.814,145.006,t,2.6,Yarra,Yes
6841,Richmond,42 Hunter St,860000,-37.8207,145.0053,h,2.6,Yarra,Yes
6842,Richmond,48 Rooney St,1820000,-37.8292,145.0029,h,2.6,Yarra,Yes
6843,Richmond,35 Shelley St,905000,-37.8118,144.9937,h,2.6,Yarra,Yes
6844,Richmond,401/18 Tanner St,691000,-37.8231,144.9906,u,2.6,Yarra,Yes
6846,Richmond,29 Bennett St,1088000,-37.8126,145.0064,h,2.6,Yarra,Yes
6847,Richmond,2/310 Burnley St,911000,-37.8238,145.0072,t,2.6,Yarra,Yes
6848,Richmond,30 Highett St,3001000,-37.8152,144.9922,h,2.6,Yarra,Yes
6850,Richmond,9/63 Stawell St,638000,-37.822,145.0104,u,2.6,Yarra,Yes
6851,Richmond,80 Bunting St,951000,-37.8259,145.0089,h,2.6,Yarra,Yes
6852,Richmond,215 Burnley St,912000,-37.821,145.0082,h,2.6,Yarra,Yes
6853,Richmond,6/361 Church St,415000,-37.8234,144.9985,u,2.6,Yarra,Yes
6854,Richmond,158 Mary St,1285000,-37.8246,145.0012,h,2.6,Yarra,Yes
6855,Richmond,3 Type St,1220000,-37.8203,145.01,h,2.6,Yarra,Yes
6857,Richmond,18 Buckingham St,900000,-37.8139,145.0012,h,2.6,Yarra,Yes
6858,Richmond,36 Elm Gr,1695000,-37.8247,145.0001,h,2.6,Yarra,Yes
6859,Richmond,6 Kennedy St,1365000,-37.8134,145.0055,h,2.6,Yarra,Yes
6860,Richmond,117 Lord St,1088000,-37.8239,145.0045,h,2.6,Yarra,Yes
6861,Richmond,110 Mary St,1765000,-37.8232,145.0014,h,2.6,Yarra,Yes
6864,Richmond,58 Rooney St,1045000,-37.8294,145.0029,h,2.6,Yarra,Yes
6865,Richmond,8 Survey St,1591000,-37.8261,145.0127,h,2.6,Yarra,Yes
6866,Richmond,305/45 York St,402000,-37.813,144.993,u,2.6,Yarra,Yes
6867,Richmond,6 Brady St,1275000,-37.822,145.0041,h,2.6,Yarra,Yes
6868,Richmond,83 Buckingham St,1035000,-37.8139,145.0042,h,2.6,Yarra,Yes
6869,Richmond,48 Docker St,2000000,-37.8246,144.9967,h,2.6,Yarra,Yes
6870,Richmond,16/10 Elaine Ct,931000,-37.8128,145.0139,u,2.6,Yarra,Yes
6871,Richmond,14 Hunter St,2640000,-37.82,145.0054,h,2.6,Yarra,Yes
6872,Richmond,21A Kent St,842000,-37.8145,145.0014,t,2.6,Yarra,Yes
6873,Richmond,9 Type St,1510000,-37.8206,145.0099,h,2.6,Yarra,Yes
6874,Richmond,40 York St,1550000,-37.8132,144.9929,h,2.6,Yarra,Yes
6877,Richmond,134 Coppin St,1456000,-37.8225,145.0029,h,2.6,Yarra,Yes
6878,Richmond,28 Corsair St,1145000,-37.8226,145.0064,h,2.6,Yarra,Yes
6879,Richmond,27/16 Goodwood St,810000,-37.8201,144.9927,t,2.6,Yarra,Yes
6880,Richmond,5 Koorang La,1100000,-37.8181,145.007,h,2.6,Yarra,Yes
6881,Richmond,1 Newry St,1220000,-37.8244,145.0046,h,2.6,Yarra,Yes
6882,Richmond,7/1 Princess St,895000,-37.8209,145.0014,t,2.6,Yarra,Yes
6883,Richmond,20 Stillman St,1430000,-37.8218,145.0089,h,2.6,Yarra,Yes
6884,Richmond,45 Westbank Tce,1045000,-37.8218,145.0132,h,2.6,Yarra,Yes
6885,Richmond,7 Bowen St,2000000,-37.8158,144.9931,h,2.6,Yarra,Yes
6886,Richmond,10/200 Brighton St,646000,-37.8333,144.998,u,2.6,Yarra,Yes
6888,Richmond,207/12 Coppin St,660000,-37.8166,145.0036,u,2.6,Yarra,Yes
6889,Richmond,51 Hunter St,1145000,-37.8215,145.0054,h,2.6,Yarra,Yes
6891,Richmond,103/8 Howard St,380000,-37.8331,144.9975,u,2.6,Yarra,Yes
6892,Richmond,2 Kimber St,1285000,-37.8267,145.0122,h,2.6,Yarra,Yes
6894,Richmond,249 Punt Rd,905000,-37.8201,144.9898,h,2.6,Yarra,Yes
6896,Richmond,31/15 River Bvd,750000,-37.8128,145.0133,u,2.6,Yarra,Yes
6897,Richmond,140/73 River St,604000,-37.8189,145.0131,u,2.6,Yarra,Yes
6898,Richmond,176 Buckingham St,1645000,-37.8147,145.0084,h,2.6,Yarra,Yes
6899,Richmond,301/633 Church St,945000,-37.833,144.997,u,2.6,Yarra,Yes
6900,Richmond,7/182 Coppin St,306000,-37.8242,145.0026,u,2.6,Yarra,Yes
6901,Richmond,19 Dickens St,1270000,-37.8203,145.0092,h,2.6,Yarra,Yes
6902,Richmond,23a Dickmann St,975000,-37.8248,144.9976,t,2.6,Yarra,Yes
6903,Richmond,1 Griffiths St,1105000,-37.8159,145.0033,h,2.6,Yarra,Yes
6904,Richmond,8 Neptune St,965000,-37.8201,145.007,h,2.6,Yarra,Yes
6905,Richmond,606/120 Palmer St,620000,-37.8195,145.0103,u,2.6,Yarra,Yes
6907,Richmond,4/1 Princess St,1100000,-37.8208,145.0013,h,2.6,Yarra,Yes
6908,Richmond,211/18 Tanner St,450000,-37.8231,144.9906,u,2.6,Yarra,Yes
6909,Richmond,29 Westbank Tce,1850000,-37.8214,145.0132,h,2.6,Yarra,Yes
6910,Richmond,57 Neptune St,1650000,-37.8217,145.007,h,2.6,Yarra,Yes
6911,Richmond,41 Cameron St,1320000,-37.8166,144.9987,h,2.6,Yarra,Yes
6912,Richmond,320 Church St,1651000,-37.8212,144.9985,h,2.6,Yarra,Yes
6913,Richmond,2 Francis St,1032000,-37.8198,145.0026,h,2.6,Yarra,Yes
6914,Richmond,3 Jika Pl,915000,-37.8148,144.9912,h,2.6,Yarra,Yes
6915,Richmond,3 Mary St,1075000,-37.8194,145.0024,h,2.6,Yarra,Yes
6916,Richmond,46 Park Gr,1800000,-37.8268,145.0129,h,2.6,Yarra,Yes
6918,Richmond,3/77 River St,791500,-37.8189,145.0131,u,2.6,Yarra,Yes
6919,Richmond,22a Stanley St,1600000,-37.8233,144.9947,h,2.6,Yarra,Yes
6920,Richmond,10 Botherambo St,1200000,-37.8229,144.9931,t,2.6,Yarra,Yes
6921,Richmond,288 Church St,1555000,-37.82,144.9987,h,2.6,Yarra,Yes
6922,Richmond,25 Dickmann St,1361000,-37.8249,144.9976,h,2.6,Yarra,Yes
6923,Richmond,12 Longfield St,1540000,-37.8214,145.0119,h,2.6,Yarra,Yes
6924,Richmond,1/7 Sanders Pl,1582000,-37.8278,144.9984,t,2.6,Yarra,Yes
6926,Richmond,302/366 Church St,712000,-37.823,144.9982,u,2.6,Yarra,Yes
6927,Richmond,28 Farmer St,2055000,-37.8263,145.0085,h,2.6,Yarra,Yes
6929,Richmond,23 Gardner St,1012000,-37.8155,145.0061,t,2.6,Yarra,Yes
6930,Richmond,239 Punt Rd,1570000,-37.8198,144.9899,h,2.6,Yarra,Yes
6931,Richmond,30 Rowena Pde,1345000,-37.8206,144.9913,h,2.6,Yarra,Yes
6932,Richmond,201/61 Stawell St,410000,-37.822,145.0104,u,2.6,Yarra,Yes
6933,Richmond,3/61 Stawell St,696000,-37.822,145.0104,u,2.6,Yarra,Yes
6934,Richmond,5 Birch Sq,1350000,-37.8183,145.0079,h,2.6,Yarra,Yes
6935,Richmond,4 Burgess St,1405000,-37.8302,144.9993,h,2.6,Yarra,Yes
6936,Richmond,601/10 Burnley St,362000,-37.8127,145.0094,u,2.6,Yarra,Yes
6937,Richmond,408/633 Church St,760000,-37.833,144.997,u,2.6,Yarra,Yes
6938,Richmond,5/10 Elaine Ct,807000,-37.8128,145.0139,u,2.6,Yarra,Yes
6939,Richmond,1 Hodgson Tce,1495000,-37.8195,144.9974,h,2.6,Yarra,Yes
6940,Richmond,9 Hosie St,1410000,-37.8199,145.0017,h,2.6,Yarra,Yes
6941,Richmond,104/8 Howard St,385000,-37.8331,144.9975,u,2.6,Yarra,Yes
6942,Richmond,52 Hunter St,1150000,-37.8209,145.0052,h,2.6,Yarra,Yes
6943,Richmond,3 Longfield St,1400000,-37.8211,145.0114,h,2.6,Yarra,Yes
6944,Richmond,25 Palmer St,1775000,-37.8185,145.0061,h,2.6,Yarra,Yes
6945,Richmond,4/199 Punt Rd,360000,-37.8181,144.9901,u,2.6,Yarra,Yes
6946,Richmond,43 Type St,1270000,-37.8219,145.0096,h,2.6,Yarra,Yes
6947,Richmond,50 Canterbury St,827500,-37.8251,145.0063,h,2.6,Yarra,Yes
6948,Richmond,183 Mary St,1500000,-37.8252,145.0013,h,2.6,Yarra,Yes
6949,Richmond,153/73 River St,560000,-37.8189,145.0131,u,2.6,Yarra,Yes
6950,Richmond,21 Crown St,1165000,-37.8167,145.0098,h,2.6,Yarra,Yes
6951,Richmond,219/6 Lord St,790000,-37.8198,145.005,u,2.6,Yarra,Yes
6952,Richmond,2 Peers St,870000,-37.8136,144.9927,h,2.6,Yarra,Yes
6953,Richmond,29a Abinger St,1185000,-37.8202,145.0013,h,2.6,Yarra,Yes
6954,Richmond,20 Lincoln St,1212500,-37.8129,145.0013,h,2.6,Yarra,Yes
6955,Richmond,24 The Crofts,1125000,-37.8199,144.9911,h,2.6,Yarra,Yes
6956,Richmond,5 Union St,1520000,-37.8185,144.9935,h,2.6,Yarra,Yes
7063,South Melbourne,806/50 Albert Rd,593000,-37.8341,144.9713,u,2.1,Port Phillip,Yes
7065,South Melbourne,157 Napier St,1600000,-37.8363,144.9628,h,2.1,Port Phillip,Yes
7066,South Melbourne,18 Cobden St,920500,-37.8344,144.9686,h,2.1,Port Phillip,Yes
7067,South Melbourne,396 Dorcas St,1620000,-37.8355,144.951,h,2.1,Port Phillip,Yes
7068,South Melbourne,218 Ferrars St,1002000,-37.8332,144.9548,h,2.1,Port Phillip,Yes
7069,South Melbourne,294 Moray St,1355000,-37.8359,144.9644,h,2.1,Port Phillip,Yes
7070,South Melbourne,25 Mountain St,1270000,-37.8374,144.9495,h,2.1,Port Phillip,Not found
7071,South Melbourne,38 Tribe St,2633000,-37.838,144.9489,h,2.1,Port Phillip,Not found
7072,South Melbourne,144 Cobden St,1405000,-37.8365,144.9631,h,2.1,Port Phillip,Yes
7073,South Melbourne,16/63 Dorcas St,575000,-37.8311,144.9679,u,2.1,Port Phillip,Yes
7074,South Melbourne,3 Park Pl,760500,-37.8353,144.96,u,2.1,Port Phillip,Yes
7075,South Melbourne,352 Moray St,2260000,-37.8377,144.9653,h,2.1,Port Phillip,Not found
7076,South Melbourne,33 Mountain St,1150000,-37.8373,144.9493,h,2.1,Port Phillip,Yes
7077,South Melbourne,72 Smith St,1595000,-37.8391,144.9501,h,2.1,Port Phillip,Not found
7078,South Melbourne,13/182 Albert Rd,595000,-37.8369,144.968,u,2.1,Port Phillip,Yes
7079,South Melbourne,1901/50 Albert Rd,490000,-37.8341,144.9713,u,2.1,Port Phillip,Yes
7080,South Melbourne,247 York St,1250000,-37.8329,144.9529,h,2.1,Port Phillip,Yes
7081,South Melbourne,126/69 Dorcas St,862000,-37.8311,144.9679,u,2.1,Port Phillip,Yes
7084,South Melbourne,315 Moray St,2180000,-37.836,144.965,h,2.1,Port Phillip,Yes
7085,South Melbourne,22A Cobden St,930000,-37.8345,144.9685,h,2.1,Port Phillip,Yes
7086,South Melbourne,119 Park St,600000,-37.834,144.9665,u,2.1,Port Phillip,Yes
7087,South Melbourne,25 Cobden St,1200000,-37.8346,144.9688,h,2.1,Port Phillip,Yes
7088,South Melbourne,54b Napier St,612000,-37.8346,144.9673,u,2.1,Port Phillip,Yes
7090,South Melbourne,6b Napier St,380000,-37.8342,144.9679,u,2.1,Port Phillip,Yes
7092,South Melbourne,16 Tribe St,2000000,-37.8383,144.9499,h,2.1,Port Phillip,Not found
7093,South Melbourne,14/182 Albert Rd,1500000,-37.8369,144.968,u,2.1,Port Phillip,Yes
7094,South Melbourne,50 Bridport St,2000000,-37.8389,144.9612,h,2.1,Port Phillip,Not found
7096,South Melbourne,203/196 Albert Rd,1050000,-37.8372,144.9672,u,2.1,Port Phillip,Not found
7097,South Melbourne,481 City Rd,1100000,-37.8337,144.9507,h,2.1,Port Phillip,Yes
7098,South Melbourne,24 Lyell St,1250000,-37.8363,144.9509,h,2.1,Port Phillip,Yes
7099,South Melbourne,248 Montague St,1650000,-37.8357,144.9531,h,2.1,Port Phillip,Yes
7100,South Melbourne,58C Napier St,770000,-37.8346,144.9673,h,2.1,Port Phillip,Yes
7101,South Melbourne,1009/148 Wells St,561000,-37.8308,144.9694,u,2.1,Port Phillip,Yes
7102,South Melbourne,296 Albert Rd,1825000,-37.8383,144.9632,h,2.1,Port Phillip,Not found
7103,South Melbourne,48 Glover St,1200000,-37.839,144.948,h,2.1,Port Phillip,Not found
7104,South Melbourne,301/142 Park St,1550000,-37.8337,144.966,u,2.1,Port Phillip,Yes
7105,South Melbourne,93A Eastern Rd,891000,-37.8341,144.9661,h,2.1,Port Phillip,Yes
7106,South Melbourne,8 Fitzpatrick St,1450000,-37.8331,144.9665,t,2.1,Port Phillip,Yes
7107,South Melbourne,1/295 Clarendon St,1360000,-37.8335,144.9611,u,2.1,Port Phillip,Yes
7108,South Melbourne,46 Cobden St,1390000,-37.8351,144.9675,h,2.1,Port Phillip,Yes
7109,South Melbourne,18a Iffla St,1615000,-37.8357,144.9502,h,2.1,Port Phillip,Yes
7110,South Melbourne,5/182 Albert Rd,480000,-37.8369,144.968,u,2.1,Port Phillip,Yes
7111,South Melbourne,10 Coote St,1185000,-37.8341,144.9541,t,2.1,Port Phillip,Yes
7112,South Melbourne,372 Dorcas St,2300000,-37.8352,144.952,h,2.1,Port Phillip,Yes
7113,South Melbourne,16 Glover St,1720000,-37.8398,144.9493,h,2.1,Port Phillip,Not found
7114,South Melbourne,1107/50 Albert Rd,320000,-37.8341,144.9713,u,2.1,Port Phillip,Yes
7115,South Melbourne,5/38 Bank St,742000,-37.8319,144.9682,u,2.1,Port Phillip,Yes
7116,South Melbourne,164 Cecil St,2075000,-37.8333,144.9576,h,2.1,Port Phillip,Yes
7117,South Melbourne,52 Eastern Rd,2525000,-37.8355,144.9663,h,2.1,Port Phillip,Yes
7120,South Melbourne,116/88 Park St,560000,-37.8331,144.9683,u,2.1,Port Phillip,Yes
7121,South Melbourne,72/1 Sandilands St,690000,-37.8361,144.9682,u,2.1,Port Phillip,Yes
7124,South Yarra,11/276 Domain Rd,430000,-37.8351,144.9909,u,3.3,Stonnington,Yes
7125,South Yarra,5/38 MacFarlan St,722000,-37.8393,144.9886,u,3.3,Stonnington,Yes
7126,South Yarra,301/89 River St,930000,-37.8361,144.9966,u,3.3,Stonnington,Yes
7127,South Yarra,18/34 Rockley Rd,467500,-37.8363,145.0003,u,3.3,Stonnington,Yes
7128,South Yarra,9/10 Tivoli Rd,475000,-37.8391,144.9984,u,3.3,Stonnington,Yes
7129,South Yarra,202/8 Bond St,850000,-37.8411,144.9944,u,3.3,Stonnington,Yes
7130,South Yarra,43/100 Commercial Rd,1230000,-37.8453,144.9849,u,3.3,Melbourne,Yes
7131,South Yarra,4/38 MacFarlan St,965000,-37.8393,144.9886,u,3.3,Stonnington,Yes
7132,South Yarra,413/35 Malcolm St,315000,-37.8372,144.9963,u,3.3,Stonnington,Yes
7133,South Yarra,16 Oxford St,1510000,-37.8407,144.9962,h,3.3,Stonnington,Yes
7135,South Yarra,1906/229 Toorak Rd,402000,-37.8392,144.9947,u,3.3,Stonnington,Yes
7136,South Yarra,6/371 Toorak Rd,1880000,-37.8399,145.0003,u,3.3,Stonnington,Yes
7137,South Yarra,2/53 Caroline St,422000,-37.837,144.9881,u,3.3,Stonnington,Yes
7138,South Yarra,8/18 Darling St,535000,-37.8374,144.9918,u,3.3,Stonnington,Yes
7139,South Yarra,15/9 Darling St,990000,-37.8379,144.9913,u,3.3,Stonnington,Yes
7140,South Yarra,7/32 Marne St,695000,-37.8361,144.9842,u,3.3,Melbourne,Yes
7141,South Yarra,503/99 River St,978500,-37.8361,144.9966,u,3.3,Stonnington,Yes
7142,South Yarra,5/6 Tivoli Pl,863000,-37.8357,144.9867,u,3.3,Melbourne,Yes
7144,South Yarra,6/176 Walsh St,680000,-37.8338,144.9858,u,3.3,Melbourne,Yes
7145,South Yarra,1/47 Wilson St,840000,-37.8439,144.9974,u,3.3,Stonnington,Yes
7146,South Yarra,1106/1 Clara St,450000,-37.8421,144.9978,u,3.3,Stonnington,Yes
7147,South Yarra,29/100 Commercial Rd,750000,-37.8453,144.9849,u,3.3,Melbourne,Yes
7148,South Yarra,13/55 Darling St,650000,-37.8344,144.9916,u,3.3,Stonnington,Yes
7150,South Yarra,10/34 MacFarlan St,775000,-37.8394,144.9886,u,3.3,Stonnington,Yes
7151,South Yarra,20/30 Mona Pl,572000,-37.8368,144.9857,u,3.3,Melbourne,Yes
7152,South Yarra,507/99 River St,510000,-37.8361,144.9966,u,3.3,Stonnington,Yes
7153,South Yarra,12 Witchwood Cl,1460000,-37.8334,144.9867,t,3.3,Melbourne,Yes
7154,South Yarra,2/13 Motherwell St,465000,-37.8456,145.0005,u,3.3,Stonnington,Yes
7155,South Yarra,402/89 River St,801000,-37.8361,144.9966,u,3.3,Stonnington,Yes
7156,South Yarra,8/24 Fitzgerald St,623500,-37.8426,144.993,u,3.3,Stonnington,Yes
7157,South Yarra,8/99 Osborne St,409000,-37.8414,144.991,u,3.3,Stonnington,Yes
7158,South Yarra,12 Stables La,370000,-37.8423,144.997,u,3.3,Stonnington,Yes
7159,South Yarra,1/14 Arthur St,1250000,-37.8416,144.9923,t,3.3,Stonnington,Yes
7160,South Yarra,308/700 Chapel St,480000,-37.8361,144.9966,u,3.3,Stonnington,Yes
7161,South Yarra,29 MacFarlan St,2325000,-37.8392,144.9883,h,3.3,Stonnington,Yes
7162,South Yarra,4/957 Punt Rd,659000,-37.8314,144.9877,u,3.3,Melbourne,Yes
7163,South Yarra,19/110 Caroline St,780000,-37.8343,144.9899,u,3.3,Stonnington,Yes
7164,South Yarra,403/700 Chapel St,865000,-37.8361,144.9966,u,3.3,Stonnington,Yes
7165,South Yarra,26 Fawkner St,1455000,-37.8421,144.9876,h,3.3,Stonnington,Yes
7166,South Yarra,6/24 Kensington Rd,1365000,-37.8377,145.0021,t,3.3,Stonnington,Yes
7167,South Yarra,9/372 Toorak Rd,411000,-37.8405,145.0025,u,3.3,Stonnington,Yes
7168,South Yarra,2/403 Toorak Rd,360500,-37.8404,145.0045,u,3.3,Stonnington,Yes
7169,South Yarra,2/1 Walsh St,1300000,-37.8376,144.9847,u,3.3,Melbourne,Yes
7170,South Yarra,6/1 Walsh St,1300000,-37.8376,144.9847,u,3.3,Melbourne,Yes
7171,South Yarra,1/35 Marne St,1630000,-37.8359,144.9839,u,3.3,Melbourne,Yes
7172,South Yarra,9/46 Darling St,625000,-37.8359,144.9921,u,3.3,Stonnington,Yes
7174,South Yarra,20 Fawkner St,2430000,-37.842,144.9873,h,3.3,Stonnington,Yes
7175,South Yarra,6/2 May Gr,490000,-37.8425,145.0009,u,3.3,Stonnington,Yes
7176,South Yarra,8/44 Murphy St,955000,-37.8357,144.991,u,3.3,Stonnington,Yes
7177,South Yarra,6/97 Osborne St,380000,-37.8415,144.991,u,3.3,Stonnington,Yes
7178,South Yarra,22/382 Toorak Rd,601000,-37.8406,145.0033,u,3.3,Stonnington,Yes
7179,South Yarra,16/124 Caroline St,450000,-37.8332,144.9901,u,3.3,Stonnington,Yes
7181,South Yarra,33a Clara St,1500000,-37.8408,144.9977,h,3.3,Stonnington,Yes
7182,South Yarra,91/390 Toorak Rd,1030000,-37.8407,145.0043,u,3.3,Stonnington,Yes
7183,South Yarra,8/57 Adams St,555000,-37.8356,144.9773,u,3.3,Melbourne,Yes
7184,South Yarra,18 Avoca St,5700000,-37.8377,144.9894,h,3.3,Stonnington,Yes
7185,South Yarra,40 Fawkner St,2300000,-37.8422,144.9884,h,3.3,Stonnington,Yes
7186,South Yarra,18/33 Kensington Rd,515000,-37.8375,145.0012,u,3.3,Stonnington,Yes
7187,South Yarra,76 Leopold St,2695000,-37.8361,144.9831,h,3.3,Melbourne,Yes
7188,South Yarra,10 Luxton Rd,2870000,-37.8451,145.0019,h,3.3,Stonnington,Yes
7189,South Yarra,1/63 Millswyn St,805000,-37.8359,144.9801,u,3.3,Melbourne,Yes
7190,South Yarra,10/432 Punt Rd,370000,-37.8374,144.9871,u,3.3,Stonnington,Yes
7191,South Yarra,19/877 Punt Rd,360000,-37.8339,144.9872,u,3.3,Melbourne,Yes
7192,South Yarra,12/219 Williams Rd,310000,-37.8444,145.0037,u,3.3,Stonnington,Yes
7194,South Yarra,15 Powell St,1036500,-37.8403,144.9893,h,3.3,Stonnington,Yes
7195,South Yarra,25/388 Toorak Rd,627500,-37.8407,145.004,u,3.3,Stonnington,Yes
7196,South Yarra,82/390 Toorak Rd,1072000,-37.8407,145.0043,u,3.3,Stonnington,Yes
7197,South Yarra,1107/12 Yarra St,425000,-37.837,144.9931,u,3.3,Stonnington,Yes
7198,South Yarra,3/49 Osborne St,330000,-37.8437,144.9904,u,3.3,Stonnington,Yes
7199,South Yarra,6/432 Punt Rd,450000,-37.8374,144.9871,u,3.3,Stonnington,Yes
7200,South Yarra,16/384 Toorak Rd,550000,-37.8406,145.0035,u,3.3,Stonnington,Yes
7201,South Yarra,17/393 Toorak Rd,400000,-37.8402,145.0029,u,3.3,Stonnington,Yes
7202,South Yarra,20 Argo St,1700000,-37.844,144.9867,h,3.3,Stonnington,Yes
7203,South Yarra,10/7 Barnsbury Rd,613000,-37.845,145.0012,u,3.3,Stonnington,Yes
7204,South Yarra,8/101 Caroline St,1240000,-37.8343,144.9888,u,3.3,Stonnington,Yes
7205,South Yarra,6/210 Domain Rd,832000,-37.8342,144.9842,u,3.3,Melbourne,Yes
7206,South Yarra,9/18 Kensington Rd,693000,-37.8383,145.0014,u,3.3,Stonnington,Yes
7207,South Yarra,6/21 Kensington Rd,551000,-37.8383,145.0011,u,3.3,Stonnington,Yes
7208,South Yarra,7/31 Kensington Rd,740000,-37.8376,145.0012,u,3.3,Stonnington,Yes
7209,South Yarra,3 Palermo St,2285000,-37.8416,144.9959,h,3.3,Stonnington,Yes
7210,South Yarra,70 Park St,3000000,-37.836,144.9824,h,3.3,Melbourne,Yes
7211,South Yarra,407/57 Toorak Rd,450000,-37.8384,144.9886,u,3.3,Stonnington,Yes
7212,South Yarra,608/20 Garden St,515000,-37.8433,144.9962,u,3.3,Stonnington,Yes
7213,South Yarra,2/100 Commercial Rd,805000,-37.8453,144.9849,u,3.3,Melbourne,Yes
7214,South Yarra,7/44 Darling St,630000,-37.8361,144.9921,u,3.3,Stonnington,Yes
7215,South Yarra,15/2 Gordon Gr,600000,-37.8336,144.9882,u,3.3,Stonnington,Yes
7216,South Yarra,48 Howitt St,1780000,-37.8472,145.0026,h,3.3,Stonnington,Yes
7217,South Yarra,76 Osborne St,2115000,-37.8428,144.991,h,3.3,Stonnington,Yes
7218,South Yarra,5/205 Williams Rd,523000,-37.8458,145.0034,u,3.3,Stonnington,Yes
7220,South Yarra,2/234 Domain Rd,2050000,-37.8344,144.9857,u,3.3,Melbourne,Yes
7221,South Yarra,49 Leopold St,2600000,-37.8366,144.9827,h,3.3,Melbourne,Yes
7222,South Yarra,6/49 Osborne St,320000,-37.8437,144.9904,u,3.3,Stonnington,Yes
7223,South Yarra,61 Osborne St,2395000,-37.8432,144.9906,h,3.3,Stonnington,Yes
7224,South Yarra,103/334 Toorak Rd,920000,-37.84,144.9988,u,3.3,Stonnington,Yes
7225,South Yarra,14/85 Caroline St,400000,-37.8355,144.9884,u,3.3,Stonnington,Yes
7226,South Yarra,37 Grosvenor St,1810000,-37.8442,144.9928,h,3.3,Stonnington,Yes
7227,South Yarra,8/28 The Righi,612000,-37.8328,144.9866,u,3.3,Stonnington,Yes
7230,South Yarra,22/49 Walsh St,567500,-37.8368,144.9848,u,3.3,Melbourne,Yes
7231,South Yarra,3/38 Arnold St,540000,-37.8356,144.9767,u,3.3,Melbourne,Yes
7232,South Yarra,21/33 Murphy St,803000,-37.8374,144.9903,u,3.3,Stonnington,Yes
7233,South Yarra,29 Nicholson St,2010000,-37.8425,144.9877,t,3.3,Stonnington,Yes
7234,South Yarra,62 Powell St,1945000,-37.8395,144.9898,h,3.3,Stonnington,Yes
7235,South Yarra,21 Ralston St,906000,-37.8395,144.9868,h,3.3,Stonnington,Yes
7237,South Yarra,24/384 Toorak Rd,367000,-37.8406,145.0035,u,3.3,Stonnington,Yes
7239,South Yarra,39 Hardy St,1130000,-37.8446,144.9896,h,3.3,Stonnington,Yes
7240,South Yarra,19/47 Rockley Rd,500000,-37.835,145.0002,u,3.3,Stonnington,Yes
7242,South Yarra,1/949 Punt Rd,310000,-37.8319,144.9876,u,3.3,Melbourne,Yes
7243,South Yarra,8 Cliff St,1100000,-37.8436,144.9925,h,3.3,Stonnington,Yes
7244,South Yarra,7/48 Cromwell Rd,410000,-37.8427,145.0006,u,3.3,Stonnington,Yes
7246,South Yarra,9 Moore St,1125000,-37.8454,144.9888,h,3.3,Stonnington,Yes
7247,South Yarra,202/800 Chapel St,840000,-37.8361,144.9966,u,3.3,Stonnington,Yes
