,Suburb,Address,Price,Lattitude,Longtitude,Type,Distance,CouncilArea,public_transport.train Name,commercial.shopping_mall Name,healthcare Name,tourism.attraction Name,leisure.park.nature_reserve Name
2732,Mount Waverley,5 Armstrong St,1200000,-37.86788,145.12121,h,14.2,Monash,Yes,Not found,Yes,Yes,Not found
2733,Mount Waverley,13 Baily St,1387000,-37.86827,145.1452,h,14.2,Monash,Yes,Yes,Yes,Yes,Not found
2734,Mount Waverley,30 Howell Dr,1250000,-37.88849,145.12795,h,14.2,Monash,Yes,Yes,Yes,Yes,Not found
2735,Mulgrave,73 Lea Rd,865000,-37.92769,145.16792,h,18.8,Monash,Not found,Yes,Yes,Not found,Not found
2736,Murrumbeena,3 Atkinson St,1410000,-37.90353,145.07006,h,10.1,Glen Eira,Yes,Yes,Yes,Yes,Not found
2737,Murrumbeena,22 Wahroongaa Rd,1920000,-37.8888,145.07271,h,10.1,Glen Eira,Yes,Yes,Yes,Yes,Not found
2738,Niddrie,48 Ida St,1315000,-37.74549,144.88666,h,10.4,Moonee Valley,Not found,Yes,Yes,Yes,Yes
2739,Nunawading,5 Lynette St,1075000,-37.80864,145.17161,h,15.4,Whitehorse,Yes,Yes,Yes,Yes,Yes
2740,Oak Park,4 Barina Rd,821000,-37.71467,144.92304,h,11.2,Moreland,Yes,Not found,Yes,Not found,Yes
2741,Oak Park,79 New Rd,1071888,-37.71328,144.90585,h,11.2,Moreland,Yes,Yes,Yes,Not found,Yes
2742,Oakleigh,5 Eastgate St,1750000,-37.90465,145.08894,h,12.3,Monash,Yes,Yes,Yes,Yes,Not found
2743,Oakleigh East,33 Greta St,1210000,-37.9125,145.11844,h,12.3,Monash,Yes,Yes,Yes,Yes,Yes
2744,Oakleigh South,10 Devoy St,1500000,-37.91753,145.08524,h,15.5,Monash,Yes,Yes,Yes,Yes,Not found
2745,Oakleigh South,4 Hardy Ct,1215000,-37.92542,145.10622,h,15.5,Monash,Yes,Yes,Yes,Yes,Not found
2746,Oakleigh South,192 Haughton Rd,1265000,-37.91282,145.10376,h,15.5,Monash,Yes,Yes,Yes,Yes,Not found
2747,Oakleigh South,266 Warrigal Rd,1050000,-37.91489,145.08441,h,15.5,Monash,Yes,Yes,Yes,Yes,Not found
2748,Ormond,1/276 Grange Rd,790000,-37.90173,145.04466,h,11.4,Glen Eira,Yes,Not found,Yes,Not found,Not found
2749,Reservoir,1 Balfour St,630000,-37.69528,145.00523,h,12.0,Darebin,Yes,Not found,Yes,Not found,Yes
2750,Reservoir,29 Byfield St,877500,-37.71394,145.00387,h,12.0,Darebin,Yes,Not found,Yes,Yes,Not found
2751,Reservoir,69 Chauvel St,912000,-37.70295,145.00277,h,12.0,Darebin,Yes,Not found,Yes,Yes,Yes
2752,Reservoir,9 Kelverne St,685000,-37.71477,144.98235,h,12.0,Darebin,Yes,Not found,Yes,Yes,Yes
2753,Reservoir,13 McColl St,911000,-37.72943,145.01904,h,12.0,Darebin,Yes,Yes,Yes,Yes,Not found
2754,Ringwood,6 Ford St,1291000,-37.81685,145.2353,h,19.9,Maroondah,Yes,Yes,Yes,Yes,Yes
2755,Ringwood,132 Wonga Rd,1085000,-37.78649,145.24836,h,19.9,Maroondah,Not found,Yes,Yes,Yes,Not found
2756,Ringwood North,28 Through Rd,750000,-37.7987,145.23032,h,19.9,Maroondah,Yes,Yes,Yes,Yes,Yes
2757,Sandringham,26 Regent Ct,1770000,-37.95877,145.02701,h,15.2,Bayside,Yes,Yes,Yes,Yes,Not found
2758,Sandringham,56 Victoria St,2250000,-37.95698,145.0166,h,15.2,Bayside,Yes,Not found,Yes,Yes,Not found
2759,St Albans,63 Lovell Dr,600000,-37.76454,144.80611,h,14.0,Brimbank,Yes,Yes,Yes,Not found,Yes
2760,Sunshine West,7 Arnold St,780000,-37.78647,144.81319,h,10.5,Brimbank,Yes,Yes,Yes,Yes,Yes
2761,Surrey Hills,52 Park Rd,2000000,-37.83583,145.10664,h,10.2,Whitehorse,Yes,Not found,Yes,Yes,Not found
2762,Surrey Hills,430 Whitehorse Rd,1050000,-37.81411,145.09055,h,10.2,Boroondara,Yes,Not found,Yes,Yes,Not found
2763,Taylors Lakes,2 Glover Ct,716000,-37.69274,144.76971,h,15.5,Brimbank,Yes,Yes,Yes,Yes,Yes
2764,Templestowe,6 Annan Pl,1450000,-37.76255,145.16233,h,15.5,Manningham,Not found,Yes,Yes,Not found,Yes
2765,Templestowe,19 Dena Ct,1860000,-37.7572,145.15456,h,15.5,Manningham,Not found,Yes,Yes,Not found,Not found
2766,Templestowe Lower,20 Fyfe Dr,1181000,-37.77158,145.11816,h,12.4,Manningham,Not found,Yes,Yes,Yes,Not found
2767,Templestowe Lower,23 Gertrude St,1352000,-37.76472,145.10261,h,12.4,Manningham,Not found,Yes,Yes,Yes,Yes
2768,Thomastown,15 Charlton Pl,632500,-37.67669,144.99197,h,15.3,Whittlesea,Not found,Not found,Yes,Yes,Yes
2769,Thomastown,18 Darebin Dr,651000,-37.68211,145.03204,h,15.3,Whittlesea,Yes,Yes,Yes,Not found,Not found
2770,Thomastown,52 The Boulevard,831000,-37.67856,145.01728,h,15.3,Whittlesea,Yes,Yes,Yes,Not found,Not found
2771,Vermont,41 Carinya Rd,1235000,-37.83344,145.19063,h,17.2,Whitehorse,Yes,Not found,Yes,Not found,Not found
2772,Vermont South,14 Hartland Rd,1425000,-37.85841,145.18248,h,17.2,Whitehorse,Not found,Yes,Yes,Yes,Not found
2773,Vermont South,6 Nolan Cl,1650000,-37.84825,145.18764,h,17.2,Whitehorse,Not found,Yes,Yes,Yes,Not found
2774,Vermont South,3 Reynella Cl,1400000,-37.85484,145.1989,h,17.2,Whitehorse,Not found,Yes,Yes,Yes,Yes
2775,Vermont South,3 Terrara Ct,1290000,-37.85028,145.18787,h,17.2,Whitehorse,Not found,Yes,Yes,Yes,Not found
2776,Wantirna,6 Deauville Ct,1000000,-37.85848,145.23982,h,14.7,Knox,Not found,Yes,Yes,Not found,Yes
2777,Wantirna South,11 Henry Rd,1160000,-37.87105,145.23872,h,14.7,Knox,Not found,Yes,Yes,Not found,Yes
2778,Wantirna South,14 Riverpark Dr,1180000,-37.87309,145.23078,h,14.7,Knox,Not found,Yes,Yes,Not found,Yes
2779,Watsonia North,57 Sellars St,800000,-37.69837,145.08992,h,14.5,Banyule,Yes,Yes,Yes,Yes,Yes
2780,Wheelers Hill,7 Darvell Cl,1272000,-37.91293,145.20079,h,16.7,Monash,Yes,Yes,Yes,Yes,Yes
2781,Yallambie,3 Sirius Ct,852000,-37.73058,145.08705,h,12.7,Banyule,Yes,Yes,Yes,Yes,Yes
2782,Airport West,163 Halsey Rd,650000,-37.71811,144.87693,h,10.4,Moonee Valley,Not found,Yes,Yes,Not found,Yes
2783,Altona,7 Maidstone St,1030000,-37.8732,144.81331,h,11.0,Hobsons Bay,Yes,Not found,Yes,Yes,Yes
2784,Altona,70 Purnell St,1005000,-37.86715,144.80612,h,11.0,Hobsons Bay,Yes,Not found,Yes,Yes,Yes
2785,Ashburton,55 Fakenham Rd,1972500,-37.86223,145.08696,h,10.2,Boroondara,Yes,Yes,Yes,Yes,Yes
2786,Ashburton,27 Vears Rd,1775000,-37.86123,145.08845,h,10.2,Boroondara,Yes,Yes,Yes,Yes,Yes
2787,Beaumaris,13 Bodley St,2200000,-37.99035,145.03839,h,17.3,Bayside,Not found,Not found,Yes,Yes,Yes
2788,Bentleigh,191 Centre Rd,1479000,-37.91655,145.02448,h,11.4,Glen Eira,Yes,Not found,Yes,Not found,Not found
2789,Bentleigh,11 Lydia St,1199000,-37.91916,145.04986,h,11.4,Glen Eira,Yes,Not found,Yes,Not found,Not found
2790,Bentleigh,44 Yawla St,1350000,-37.91389,145.02804,h,11.4,Glen Eira,Yes,Not found,Yes,Not found,Not found
2791,Bentleigh East,31 Bristol St,890000,-37.92188,145.07266,h,13.8,Glen Eira,Not found,Yes,Yes,Not found,Not found
2792,Bentleigh East,52 Deakin St,1655000,-37.9143,145.06582,h,13.8,Glen Eira,Not found,Yes,Yes,Not found,Not found
2793,Bentleigh East,81 Marlborough St,1430000,-37.91068,145.06802,h,13.8,Glen Eira,Yes,Yes,Yes,Not found,Not found
2794,Blackburn South,4 Ryan Gr,1258000,-37.83998,145.15198,h,13.4,Whitehorse,Not found,Yes,Yes,Yes,Yes
2795,Briar Hill,1/4 Box Rd,590000,-37.70433,145.12184,h,16.1,Banyule,Yes,Yes,Yes,Not found,Yes
2796,Brighton,36 Nepean Hwy,1211000,-37.88623,144.99858,h,10.5,Bayside,Yes,Not found,Yes,Yes,Yes
2797,Brighton,7 Stanley St,3225000,-37.9146,145.00535,h,10.5,Bayside,Yes,Yes,Yes,Yes,Not found
2798,Brighton,10 Whyte St,2385000,-37.92465,144.9992,h,10.5,Bayside,Yes,Yes,Yes,Yes,Not found
2799,Brighton East,1C Baird St,1750800,-37.92988,145.01085,h,10.3,Bayside,Yes,Not found,Yes,Yes,Not found
2800,Brighton East,181 Dendy St,2300000,-37.92173,145.01436,h,10.3,Bayside,Yes,Yes,Yes,Not found,Not found
2801,Brighton East,15 Wallen St,1605000,-37.91684,145.01727,h,10.3,Bayside,Yes,Yes,Yes,Not found,Not found
2802,Brighton East,1A Wallen St,1035000,-37.91704,145.01846,h,10.3,Bayside,Yes,Not found,Yes,Not found,Not found
2803,Broadmeadows,87 Academy Dr,505000,-37.67411,144.94677,h,14.0,Hume,Yes,Yes,Yes,Not found,Yes
2804,Bulleen,43 Robert St,1310000,-37.75981,145.08599,h,10.8,Manningham,Not found,Yes,Yes,Yes,Yes
2805,Bundoora,15 Bent St,714000,-37.6993,145.06193,h,12.1,Banyule,Not found,Yes,Yes,Yes,Yes
2806,Bundoora,16 Cranberry Pl,880000,-37.68155,145.04945,h,12.1,Whittlesea,Not found,Yes,Yes,Yes,Not found
2807,Bundoora,12 Jones Ct,1405000,-37.69353,145.06008,h,12.1,Whittlesea,Not found,Yes,Yes,Yes,Yes
2808,Burnside Heights,12 Burke Rd,593000,-37.73321,144.75752,h,14.8,Melton,Not found,Yes,Yes,Yes,Not found
2809,Burwood,250 Burwood Hwy,1732000,-37.85049,145.11687,h,10.4,Whitehorse,Not found,Yes,Yes,Not found,Not found
2810,Burwood,39 Leonard St,1253500,-37.85475,145.12321,h,10.4,Whitehorse,Not found,Yes,Yes,Not found,Not found
2811,Burwood,11 McComas Gr,1642000,-37.85103,145.11232,h,10.4,Whitehorse,Not found,Yes,Yes,Not found,Not found
2812,Cairnlea,19 Tussock Gr,720000,-37.76203,144.77764,h,14.8,Brimbank,Yes,Yes,Yes,Not found,Yes
2813,Carnegie,42 Elimatta Rd,1450000,-37.90262,145.05709,h,10.1,Glen Eira,Yes,Yes,Yes,Yes,Not found
2814,Chadstone,2/15 Atkinson St,510000,-37.88321,145.09594,h,11.7,Monash,Yes,Yes,Yes,Yes,Not found
2815,Cheltenham,1 Dewrang St,1010000,-37.95746,145.06706,h,17.9,Kingston,Yes,Yes,Yes,Not found,Not found
2816,Cheltenham,6 Tilley St,1145000,-37.96911,145.07271,h,17.9,Kingston,Yes,Yes,Yes,Not found,Not found
2817,Cheltenham,37 Woodland Dr,755000,-37.95342,145.06026,h,17.9,Kingston,Yes,Yes,Yes,Yes,Not found
2818,Clayton,7 Jaguar Dr,1040000,-37.92374,145.13222,h,16.7,Monash,Yes,Yes,Yes,Yes,Yes
2819,Deer Park,7 Ballina Ct,447000,-37.7613,144.75988,h,14.8,Brimbank,Not found,Yes,Yes,Yes,Yes
2820,Deer Park,5 Livingston St,570000,-37.7572,144.76093,h,14.8,Brimbank,Not found,Yes,Yes,Yes,Yes
2821,Derrimut,8 Drum St,610000,-37.78774,144.76019,h,14.7,Brimbank,Yes,Yes,Not found,Yes,Yes
2822,Doncaster,41 Bordeaux St,1616000,-37.78198,145.11877,h,12.4,Manningham,Yes,Yes,Yes,Yes,Yes
2823,Doncaster,9 Ella Ct,1060000,-37.79094,145.11335,h,12.4,Manningham,Yes,Yes,Yes,Yes,Yes
2824,Doncaster,59 Wetherby Rd,1250000,-37.79197,145.14257,h,12.4,Manningham,Not found,Yes,Yes,Yes,Not found
2825,Doncaster East,31 Cavalier St,1451000,-37.78541,145.15493,h,14.3,Manningham,Not found,Yes,Yes,Not found,Yes
2826,Doncaster East,30 Daphne St,1385000,-37.78496,145.14659,h,14.3,Manningham,Not found,Yes,Yes,Yes,Yes
2827,Doncaster East,2A Dianne St,1360000,-37.79408,145.16352,h,14.3,Manningham,Not found,Yes,Yes,Not found,Yes
2828,Donvale,6 Yileen Ct,2620000,-37.78182,145.1903,h,16.1,Manningham,Not found,Yes,Yes,Yes,Yes
2829,Eltham,17 Beard St,855000,-37.70872,145.16102,h,18.0,Nillumbik,Yes,Yes,Yes,Yes,Yes
2830,Eltham,5 Souter St,855000,-37.73209,145.13845,h,18.0,Nillumbik,Not found,Not found,Yes,Yes,Yes
2831,Eltham North,45 Parry Rd,895000,-37.68966,145.14649,h,18.0,Nillumbik,Not found,Yes,Yes,Yes,Yes
2832,Eltham North,99 Weidlich Rd,925000,-37.69771,145.1349,h,18.0,Banyule,Not found,Yes,Yes,Not found,Yes
2833,Epping,12 Cabot Dr,500000,-37.64463,145.04155,h,19.6,Whittlesea,Yes,Yes,Yes,Yes,Not found
2834,Epping,7 Cavalier Ct,573000,-37.64097,145.05757,h,19.6,Whittlesea,Yes,Yes,Yes,Yes,Yes
2835,Epping,18 Grimwade Ct,528000,-37.6507,145.04681,h,19.6,Whittlesea,Yes,Yes,Yes,Not found,Not found
2836,Epping,53 Hayston Bvd,465000,-37.62858,145.03735,h,19.6,Whittlesea,Not found,Not found,Not found,Not found,Not found
2837,Epping,13 Orlit Ct,545000,-37.64051,145.05743,h,19.6,Whittlesea,Yes,Yes,Yes,Yes,Yes
2838,Epping,14A Supply Dr,452500,-37.65791,145.02643,h,19.6,Whittlesea,Yes,Yes,Yes,Not found,Not found
2839,Fawkner,139 Anderson Rd,710000,-37.69544,144.964,h,13.1,Moreland,Yes,Yes,Yes,Not found,Yes
2840,Fawkner,8 James St,800000,-37.71112,144.97357,h,13.1,Moreland,Yes,Not found,Yes,Yes,Yes
2841,Fawkner,165 Jukes Rd,805000,-37.70145,144.962,h,13.1,Moreland,Yes,Yes,Yes,Not found,Yes
2842,Fawkner,46 Marlborough St,786000,-37.71833,144.96935,h,13.1,Moreland,Yes,Yes,Yes,Yes,Yes
2843,Forest Hill,33/305 Canterbury Rd,680000,-37.83283,145.17533,h,15.4,Whitehorse,Yes,Yes,Yes,Yes,Yes
2844,Forest Hill,2 Quentin St,1205000,-37.84252,145.17258,h,15.4,Whitehorse,Not found,Yes,Yes,Yes,Yes
2845,Gladstone Park,91 Carrick Dr,755000,-37.69744,144.89073,h,12.9,Hume,Not found,Yes,Yes,Not found,Not found
2846,Gladstone Park,10 Taunton Pl,635000,-37.68368,144.88976,h,12.9,Hume,Not found,Yes,Yes,Not found,Not found
2847,Glen Waverley,37 Brentwood Dr,1130000,-37.90004,145.17205,h,16.7,Monash,Not found,Yes,Yes,Yes,Not found
2848,Glen Waverley,11 Buller Dr,1331000,-37.86584,145.16502,h,16.7,Monash,Yes,Yes,Yes,Yes,Not found
2849,Glen Waverley,19 Norfolk St,1100000,-37.89814,145.14457,h,16.7,Monash,Not found,Yes,Yes,Yes,Yes
2850,Glenroy,73 Augustine Tce,651000,-37.69897,144.90998,h,11.2,Moreland,Yes,Not found,Yes,Not found,Not found
2851,Glenroy,1 Dromana St,865000,-37.71051,144.90925,h,11.2,Moreland,Yes,Yes,Yes,Not found,Yes
2852,Glenroy,8 Kalang Rd,922000,-37.71016,144.9215,h,11.2,Moreland,Yes,Not found,Yes,Not found,Yes
2853,Glenroy,7 Mitchell Ct,650000,-37.69712,144.91949,h,11.2,Moreland,Yes,Yes,Yes,Yes,Yes
2854,Glenroy,73 Pecham St,963500,-37.69647,144.9113,h,11.2,Moreland,Yes,Yes,Yes,Not found,Not found
2855,Glenroy,53 William St,815000,-37.70757,144.90782,h,11.2,Moreland,Yes,Yes,Yes,Not found,Yes
2856,Greensborough,5 Glenice St,740000,-37.71536,145.10205,h,16.1,Banyule,Yes,Yes,Yes,Not found,Yes
2857,Hadfield,1 Mikado St,870000,-37.70569,144.94048,h,11.2,Moreland,Yes,Not found,Yes,Yes,Yes
2858,Hampton,68 Littlewood St,2905000,-37.93571,145.00964,h,13.8,Bayside,Yes,Not found,Yes,Yes,Not found
2859,Hampton,53 Teddington Rd,1695000,-37.93594,145.0195,h,13.8,Bayside,Yes,Not found,Yes,Yes,Not found
2860,Hampton,28 The Avenue,2550000,-37.93167,145.00134,h,13.8,Bayside,Yes,Yes,Yes,Yes,Not found
2861,Highett,8 Sydenham St,1600000,-37.95357,145.02651,h,16.0,Bayside,Yes,Not found,Yes,Yes,Not found
2862,Hillside,10 Chris Ct,677000,-37.69655,144.75538,h,18.0,Brimbank,Yes,Yes,Yes,Yes,Yes
2863,Hillside,10 View Ct,737500,-37.68175,144.74087,h,18.0,Melton,Not found,Not found,Yes,Not found,Yes
2864,Hoppers Crossing,138 Bellbridge Dr,520000,-37.86713,144.71086,h,18.4,Wyndham,Yes,Yes,Yes,Yes,Yes
2865,Hoppers Crossing,48 Branton Rd,553100,-37.8765,144.69638,h,18.4,Wyndham,Yes,Yes,Yes,Yes,Not found
2866,Hoppers Crossing,2 Dunk Ct,418000,-37.86767,144.68409,h,18.4,Wyndham,Not found,Yes,Yes,Yes,Not found
2867,Hoppers Crossing,9 Hawthorn Dr,505000,-37.86658,144.71221,h,18.4,Wyndham,Not found,Yes,Not found,Yes,Yes
2868,Hoppers Crossing,8 Hayden St,492000,-37.87711,144.68825,h,18.4,Wyndham,Yes,Yes,Yes,Yes,Not found
2869,Hoppers Crossing,10 Kelwin Ct,680000,-37.87051,144.7141,h,18.4,Wyndham,Yes,Yes,Yes,Yes,Yes
2870,Hoppers Crossing,7 Lisa Ct,472000,-37.85146,144.67109,h,18.4,Wyndham,Not found,Yes,Yes,Yes,Not found
2871,Hoppers Crossing,38 MacEdon St,442500,-37.87016,144.70606,h,18.4,Wyndham,Yes,Yes,Yes,Yes,Yes
2872,Hughesdale,198 Poath Rd,1250000,-37.90192,145.0756,h,12.3,Monash,Yes,Yes,Yes,Yes,Not found
2873,Jacana,7 Bessell Ct,590500,-37.68825,144.91484,h,14.0,Hume,Yes,Yes,Yes,Not found,Not found
2874,Keilor,3 Gerona St,895000,-37.7143,144.8315,h,14.5,Brimbank,Not found,Not found,Yes,Not found,Not found
2875,Keilor Downs,43 Tarella Dr,790000,-37.72394,144.8147,h,15.5,Brimbank,Yes,Yes,Yes,Not found,Not found
2876,Keilor East,5 Carey Ct,825000,-37.7444,144.86124,h,11.7,Moonee Valley,Not found,Yes,Yes,Yes,Yes
2877,Keilor East,10 Cecelia Dr,806000,-37.74761,144.8521,h,11.7,Moonee Valley,Not found,Yes,Yes,Yes,Not found
2878,Keilor East,92 Sterling Dr,698000,-37.74083,144.85545,h,11.7,Moonee Valley,Not found,Yes,Yes,Yes,Yes
2879,Keilor Park,55 Erebus St,752500,-37.72203,144.85994,h,10.4,Brimbank,Not found,Not found,Yes,Not found,Yes
2880,Kings Park,13 Camelia St,520000,-37.7323,144.77861,h,14.0,Brimbank,Yes,Yes,Not found,Not found,Yes
2881,Lalor,1 Kent Rd,600000,-37.67323,145.03976,h,16.3,Whittlesea,Not found,Yes,Yes,Not found,Not found
2882,Lalor,61 McKimmies Rd,487000,-37.67605,145.03956,h,16.3,Whittlesea,Not found,Yes,Yes,Not found,Not found
2883,Lalor,13 Rosemary Dr,572000,-37.6591,145.00549,h,16.3,Whittlesea,Yes,Yes,Yes,Not found,Yes
2884,McKinnon,77 Nicholson St,1250000,-37.91304,145.0373,h,11.4,Glen Eira,Yes,Not found,Yes,Not found,Not found
2885,McKinnon,75 Wright St,2300000,-37.91074,145.03068,h,11.4,Glen Eira,Yes,Not found,Yes,Not found,Not found
2886,Mill Park,17 Winter Ct,725000,-37.66936,145.05413,h,17.9,Whittlesea,Not found,Yes,Yes,Yes,Not found
2887,Mitcham,27 Forster St,655000,-37.81906,145.21253,h,17.2,Whitehorse,Yes,Yes,Yes,Yes,Yes
2888,Mitcham,10 Sunninghill Ct,990000,-37.80601,145.20106,h,17.2,Whitehorse,Yes,Not found,Yes,Yes,Yes
2889,Mitcham,14 Victory St,883000,-37.81808,145.2057,h,17.2,Whitehorse,Yes,Yes,Yes,Yes,Yes
2890,Mont Albert,72 Zetland Rd,1462000,-37.81788,145.11454,h,10.2,Whitehorse,Yes,Yes,Yes,Yes,Not found
2891,Montmorency,12 Aanensen Ct,1130000,-37.72096,145.12948,h,16.2,Banyule,Yes,Yes,Yes,Yes,Yes
2892,Montmorency,30 Astley St,1050000,-37.72082,145.12027,h,16.2,Banyule,Yes,Not found,Yes,Not found,Yes
2893,Montmorency,35 Astley St,900000,-37.72089,145.11987,h,16.2,Banyule,Yes,Not found,Yes,Not found,Yes
2894,Montmorency,21 Beattie St,806000,-37.71665,145.11682,h,16.2,Banyule,Yes,Yes,Yes,Not found,Yes
2895,Montmorency,19 Davey Rd,1160000,-37.71541,145.11666,h,16.2,Banyule,Yes,Yes,Yes,Not found,Yes
2896,Montmorency,50 Kirwana Gr,700000,-37.72588,145.13443,h,16.2,Banyule,Yes,Yes,Yes,Yes,Yes
2897,Montmorency,17 Virginia Ct,980000,-37.71871,145.13559,h,16.2,Banyule,Yes,Yes,Yes,Yes,Yes
2898,Mount Waverley,14 Gloucester St,1327000,-37.85896,145.11484,h,14.2,Monash,Yes,Yes,Yes,Not found,Not found
2899,Mount Waverley,3 Rowan Ct,1615000,-37.88569,145.1438,h,14.2,Monash,Yes,Yes,Yes,Yes,Not found
2900,Mount Waverley,14 Wadham Pde,1400000,-37.87118,145.12478,h,14.2,Monash,Yes,Not found,Yes,Yes,Not found
2901,Mulgrave,16 Morawa Dr,800000,-37.92783,145.19685,h,18.8,Monash,Not found,Yes,Yes,Yes,Yes
2902,Murrumbeena,217 Murrumbeena Rd,1540000,-37.90017,145.06435,h,10.1,Glen Eira,Yes,Yes,Yes,Yes,Not found
2903,Niddrie,35 Spring St,1010000,-37.73327,144.87482,h,10.4,Moonee Valley,Not found,Yes,Yes,Yes,Yes
2904,Niddrie,13 The Avenue,980000,-37.73521,144.87709,h,10.4,Moonee Valley,Not found,Yes,Yes,Yes,Yes
2905,Nunawading,23 Morden Ct,1570000,-37.82603,145.1721,h,15.4,Whitehorse,Yes,Yes,Yes,Yes,Yes
2906,Oak Park,12 Jessie St,972000,-37.71579,144.92231,h,11.2,Moreland,Yes,Yes,Yes,Not found,Yes
2907,Oakleigh,17 John St,1225000,-37.90193,145.10107,h,12.3,Monash,Yes,Yes,Yes,Yes,Not found
2908,Oakleigh East,16 Leumear St,1292000,-37.90295,145.11939,h,12.3,Monash,Yes,Not found,Yes,Yes,Yes
2909,Ormond,11 Newham Gr,1565000,-37.90087,145.03959,h,11.4,Glen Eira,Yes,Not found,Yes,Not found,Not found
2910,Reservoir,5 Boldrewood Pde,817000,-37.72456,145.02292,h,12.0,Darebin,Yes,Yes,Yes,Not found,Not found
2911,Reservoir,104 Purinuan Rd,635000,-37.70798,145.02101,h,12.0,Darebin,Yes,Yes,Yes,Not found,Not found
2912,Reservoir,2/116 Spring St,700000,-37.72839,145.00105,h,12.0,Darebin,Yes,Yes,Yes,Yes,Not found
2913,Reservoir,4 Wattle Gr,860000,-37.72216,144.99381,h,12.0,Darebin,Yes,Yes,Yes,Yes,Not found
2914,Ringwood,4 Strathallyn Rd,930000,-37.80237,145.23404,h,19.9,Maroondah,Yes,Yes,Yes,Yes,Not found
2915,Ringwood North,12 The Summit,1085000,-37.79395,145.21878,h,19.9,Maroondah,Not found,Yes,Yes,Yes,Yes
2916,Sandringham,79 Victoria St,2100000,-37.95694,145.01936,h,15.2,Bayside,Yes,Not found,Yes,Yes,Not found
2917,St Albans,6 Bent St,650000,-37.75836,144.80279,h,14.0,Brimbank,Yes,Yes,Yes,Yes,Yes
2918,St Albans,34 Conrad St,565000,-37.73385,144.80535,h,14.0,Brimbank,Yes,Yes,Yes,Yes,Yes
2919,St Helena,11 Erinne Ct,1387000,-37.68508,145.1395,h,16.1,Banyule,Not found,Yes,Yes,Yes,Yes
2920,Sunshine,4 Farnsworth St,865000,-37.77972,144.83809,h,10.5,Brimbank,Yes,Yes,Yes,Yes,Not found
2921,Sunshine,81 Parsons St,1070000,-37.79127,144.83713,h,10.5,Brimbank,Yes,Yes,Yes,Yes,Not found
2922,Sunshine North,9 Compton Pde,750000,-37.77049,144.83167,h,10.5,Brimbank,Yes,Yes,Yes,Yes,Not found
2923,Sunshine North,9 McLeod St,632000,-37.76951,144.83309,h,10.5,Brimbank,Yes,Yes,Yes,Yes,Not found
2924,Sunshine North,14 Oxford St,905000,-37.77004,144.84254,h,10.5,Brimbank,Yes,Yes,Yes,Yes,Not found
2925,Surrey Hills,25 James St,2505000,-37.81708,145.09566,h,10.2,Boroondara,Yes,Not found,Yes,Yes,Not found
2926,Surrey Hills,33 Kingston Rd,1785000,-37.82372,145.09085,h,10.2,Boroondara,Yes,Not found,Yes,Yes,Not found
2927,Surrey Hills,63 Russell St,1580000,-37.83133,145.1006,h,10.2,Whitehorse,Yes,Not found,Yes,Yes,Not found
2928,Surrey Hills,462 Whitehorse Rd,1620000,-37.81455,145.0943,h,10.2,Boroondara,Yes,Not found,Yes,Yes,Not found
2929,Taylors Hill,16 Coronation St,645000,-37.72199,144.74578,h,18.0,Melton,Not found,Yes,Yes,Not found,Yes
2930,Taylors Lakes,7 Hanson Ct,1300000,-37.68166,144.77422,h,15.5,Brimbank,Not found,Yes,Yes,Yes,Yes
2931,Templestowe Lower,91 MacEdon Rd,1381000,-37.7677,145.11371,h,12.4,Manningham,Not found,Yes,Yes,Yes,Not found
2932,Templestowe Lower,6 Magnolia Dr,1225000,-37.77156,145.1226,h,12.4,Manningham,Not found,Yes,Yes,Yes,Not found
2933,Templestowe Lower,140 Swanston St,1375000,-37.75763,145.09974,h,12.4,Manningham,Not found,Yes,Yes,Yes,Yes
2934,Thomastown,20 Caroline St,705000,-37.68035,145.00925,h,15.3,Whittlesea,Yes,Not found,Yes,Not found,Not found
2935,Thomastown,160 Dalton Rd,550000,-37.67646,145.03084,h,15.3,Whittlesea,Yes,Yes,Yes,Not found,Not found
2936,Thomastown,18 Plane St,630000,-37.67652,145.02338,h,15.3,Whittlesea,Yes,Yes,Yes,Not found,Not found
2937,Thomastown,84 The Boulevard,740000,-37.67873,145.01878,h,15.3,Whittlesea,Yes,Yes,Yes,Not found,Not found
2938,Tullamarine,35 Finningley Dr,695000,-37.69636,144.88265,h,12.9,Hume,Not found,Yes,Yes,Not found,Not found
2939,Watsonia North,66 MacOrna St,710000,-37.69778,145.08516,h,14.5,Banyule,Yes,Yes,Yes,Yes,Yes
2940,Watsonia North,8 Meakin St,705000,-37.70178,145.0851,h,14.5,Banyule,Yes,Yes,Yes,Yes,Yes
2941,Werribee,58 Church St,570000,-37.90908,144.65774,h,14.7,Wyndham,Yes,Yes,Yes,Yes,Not found
2942,Werribee,9 Jamieson Ct,372000,-37.88831,144.63942,h,14.7,Wyndham,Not found,Yes,Yes,Yes,Not found
2943,Westmeadows,124 Raleigh St,560000,-37.67688,144.88996,h,16.5,Hume,Not found,Yes,Yes,Not found,Not found
2944,Wheelers Hill,9 Mill Ct,1200000,-37.91874,145.19157,h,16.7,Monash,Not found,Yes,Yes,Yes,Yes
2945,Wheelers Hill,49 Phoenix Dr,1223000,-37.91199,145.18419,h,16.7,Monash,Not found,Yes,Yes,Yes,Yes
